"id","value","value_type_code","unit_code","calculation_code","industry_branch_code","payroll_year","payroll_quarter"
741373218,,316,80403,100,N,2000,1
741373219,,316,80403,100,N,2000,2
741373220,98,316,80403,100,N,2000,3
741373221,,316,80403,100,N,2000,4
741373225,,316,80403,100,N,2001,1
741373226,,316,80403,100,N,2001,2
741373227,,316,80403,100,N,2001,3
741373228,,316,80403,100,N,2001,4
741373232,,316,80403,100,N,2002,1
741373233,,316,80403,100,N,2002,2
741373234,,316,80403,100,N,2002,3
741373235,,316,80403,100,N,2002,4
741373239,,316,80403,100,N,2003,1
741373240,,316,80403,100,N,2003,2
741373241,,316,80403,100,N,2003,3
741373242,,316,80403,100,N,2003,4
741373246,,316,80403,100,N,2004,1
741373247,,316,80403,100,N,2004,2
741373248,,316,80403,100,N,2004,3
741373249,127,316,80403,100,N,2004,4
741373253,,316,80403,100,N,2005,1
741373254,,316,80403,100,N,2005,2
741373255,,316,80403,100,N,2005,3
741373256,,316,80403,100,N,2005,4
741373260,,316,80403,100,N,2006,1
741373261,,316,80403,100,N,2006,2
741373262,150,316,80403,100,N,2006,3
741373263,,316,80403,100,N,2006,4
741373267,,316,80403,100,N,2007,1
741373268,,316,80403,100,N,2007,2
741373269,,316,80403,100,N,2007,3
741373270,,316,80403,100,N,2007,4
741373274,,316,80403,100,N,2008,1
741373275,,316,80403,100,N,2008,2
741373276,,316,80403,100,N,2008,3
741373277,,316,80403,100,N,2008,4
741373281,,316,80403,100,N,2009,1
741373282,,316,80403,100,N,2009,2
741373283,142,316,80403,100,N,2009,3
741373284,,316,80403,100,N,2009,4
741373288,,316,80403,100,N,2010,1
741373289,,316,80403,100,N,2010,2
741373290,,316,80403,100,N,2010,3
741373291,,316,80403,100,N,2010,4
741373295,,316,80403,100,N,2011,1
741373296,,316,80403,100,N,2011,2
741373297,,316,80403,100,N,2011,3
741373298,,316,80403,100,N,2011,4
741373302,,316,80403,100,N,2012,1
741373303,,316,80403,100,N,2012,2
741373304,,316,80403,100,N,2012,3
741373305,,316,80403,100,N,2012,4
741373309,,316,80403,100,N,2013,1
741373310,,316,80403,100,N,2013,2
741373311,,316,80403,100,N,2013,3
741373312,,316,80403,100,N,2013,4
741373328,,316,80403,100,O,2000,1
741373329,,316,80403,100,O,2000,2
741373330,,316,80403,100,O,2000,3
741373331,,316,80403,100,O,2000,4
741373335,,316,80403,100,O,2001,1
741373336,,316,80403,100,O,2001,2
741373337,,316,80403,100,O,2001,3
741373338,,316,80403,100,O,2001,4
741373342,,316,80403,100,O,2002,1
741373343,,316,80403,100,O,2002,2
741373344,,316,80403,100,O,2002,3
741373345,301,316,80403,100,O,2002,4
741373349,,316,80403,100,O,2003,1
741373350,,316,80403,100,O,2003,2
741373351,,316,80403,100,O,2003,3
741373352,305,316,80403,100,O,2003,4
741373356,,316,80403,100,O,2004,1
741373357,,316,80403,100,O,2004,2
741373358,,316,80403,100,O,2004,3
741373359,,316,80403,100,O,2004,4
741373363,,316,80403,100,O,2005,1
741373364,,316,80403,100,O,2005,2
741373365,,316,80403,100,O,2005,3
741373366,299,316,80403,100,O,2005,4
741373370,,316,80403,100,O,2006,1
741373371,,316,80403,100,O,2006,2
741373372,303,316,80403,100,O,2006,3
741373373,,316,80403,100,O,2006,4
741373377,,316,80403,100,O,2007,1
741373378,,316,80403,100,O,2007,2
741373379,,316,80403,100,O,2007,3
741373380,,316,80403,100,O,2007,4
741373384,,316,80403,100,O,2008,1
741373385,,316,80403,100,O,2008,2
741373386,,316,80403,100,O,2008,3
741373387,,316,80403,100,O,2008,4
741373391,,316,80403,100,O,2009,1
741373392,,316,80403,100,O,2009,2
741373393,,316,80403,100,O,2009,3
741373394,,316,80403,100,O,2009,4
741373398,,316,80403,100,O,2010,1
741373399,,316,80403,100,O,2010,2
741373400,,316,80403,100,O,2010,3
741373401,,316,80403,100,O,2010,4
741373405,,316,80403,100,O,2011,1
741373406,286,316,80403,100,O,2011,2
741373407,,316,80403,100,O,2011,3
741373408,,316,80403,100,O,2011,4
741373412,,316,80403,100,O,2012,1
741373413,,316,80403,100,O,2012,2
741373414,,316,80403,100,O,2012,3
741373415,,316,80403,100,O,2012,4
741373419,,316,80403,100,O,2013,1
741373420,,316,80403,100,O,2013,2
741373421,,316,80403,100,O,2013,3
741373422,,316,80403,100,O,2013,4
741373438,295,316,80403,100,P,2000,1
741373439,,316,80403,100,P,2000,2
741373440,,316,80403,100,P,2000,3
741373441,,316,80403,100,P,2000,4
741373445,,316,80403,100,P,2001,1
741373446,,316,80403,100,P,2001,2
741373447,,316,80403,100,P,2001,3
741373448,,316,80403,100,P,2001,4
741373452,,316,80403,100,P,2002,1
741373453,292,316,80403,100,P,2002,2
741373454,272,316,80403,100,P,2002,3
741373455,,316,80403,100,P,2002,4
741373459,,316,80403,100,P,2003,1
741373460,,316,80403,100,P,2003,2
741373461,,316,80403,100,P,2003,3
741373462,302,316,80403,100,P,2003,4
741373466,,316,80403,100,P,2004,1
741373467,,316,80403,100,P,2004,2
741373468,,316,80403,100,P,2004,3
741373469,,316,80403,100,P,2004,4
741373473,,316,80403,100,P,2005,1
741373474,,316,80403,100,P,2005,2
741373475,,316,80403,100,P,2005,3
741373476,,316,80403,100,P,2005,4
741373480,299,316,80403,100,P,2006,1
741373481,,316,80403,100,P,2006,2
741373482,,316,80403,100,P,2006,3
741373483,,316,80403,100,P,2006,4
741373487,,316,80403,100,P,2007,1
741373488,301,316,80403,100,P,2007,2
741373489,280,316,80403,100,P,2007,3
741373490,301,316,80403,100,P,2007,4
741373494,,316,80403,100,P,2008,1
741373495,,316,80403,100,P,2008,2
741373496,,316,80403,100,P,2008,3
741373497,,316,80403,100,P,2008,4
741373501,,316,80403,100,P,2009,1
741373502,,316,80403,100,P,2009,2
741373503,,316,80403,100,P,2009,3
741373504,,316,80403,100,P,2009,4
741373508,,316,80403,100,P,2010,1
741373509,,316,80403,100,P,2010,2
741373510,,316,80403,100,P,2010,3
741373511,,316,80403,100,P,2010,4
741373515,,316,80403,100,P,2011,1
741373516,,316,80403,100,P,2011,2
741373517,,316,80403,100,P,2011,3
741373518,,316,80403,100,P,2011,4
741373522,,316,80403,100,P,2012,1
741373523,,316,80403,100,P,2012,2
741373524,,316,80403,100,P,2012,3
741373525,,316,80403,100,P,2012,4
741373529,,316,80403,100,P,2013,1
741373530,,316,80403,100,P,2013,2
741373531,,316,80403,100,P,2013,3
741373532,,316,80403,100,P,2013,4
741373548,,316,80403,100,Q,2000,1
741373549,,316,80403,100,Q,2000,2
741373550,,316,80403,100,Q,2000,3
741373551,,316,80403,100,Q,2000,4
741373555,,316,80403,100,Q,2001,1
741373556,,316,80403,100,Q,2001,2
741373557,,316,80403,100,Q,2001,3
741373558,,316,80403,100,Q,2001,4
741373562,,316,80403,100,Q,2002,1
741373563,,316,80403,100,Q,2002,2
741373564,,316,80403,100,Q,2002,3
741373565,,316,80403,100,Q,2002,4
741373569,,316,80403,100,Q,2003,1
741373570,,316,80403,100,Q,2003,2
741373571,,316,80403,100,Q,2003,3
741373572,,316,80403,100,Q,2003,4
741373576,,316,80403,100,Q,2004,1
741373577,,316,80403,100,Q,2004,2
741373578,,316,80403,100,Q,2004,3
741373579,,316,80403,100,Q,2004,4
741373583,,316,80403,100,Q,2005,1
741373584,264,316,80403,100,Q,2005,2
741373585,,316,80403,100,Q,2005,3
741373586,,316,80403,100,Q,2005,4
741373590,,316,80403,100,Q,2006,1
741373591,266,316,80403,100,Q,2006,2
741373592,,316,80403,100,Q,2006,3
741373593,,316,80403,100,Q,2006,4
741373597,,316,80403,100,Q,2007,1
741373598,,316,80403,100,Q,2007,2
741373599,,316,80403,100,Q,2007,3
741373600,,316,80403,100,Q,2007,4
741373604,,316,80403,100,Q,2008,1
741373605,,316,80403,100,Q,2008,2
741373606,,316,80403,100,Q,2008,3
741373607,,316,80403,100,Q,2008,4
741373611,,316,80403,100,Q,2009,1
741373612,,316,80403,100,Q,2009,2
741373613,,316,80403,100,Q,2009,3
741373614,,316,80403,100,Q,2009,4
741373618,,316,80403,100,Q,2010,1
741373619,,316,80403,100,Q,2010,2
741373620,,316,80403,100,Q,2010,3
741373621,285,316,80403,100,Q,2010,4
741373625,,316,80403,100,Q,2011,1
741373626,,316,80403,100,Q,2011,2
741373627,,316,80403,100,Q,2011,3
741373628,,316,80403,100,Q,2011,4
741373632,,316,80403,100,Q,2012,1
741373633,,316,80403,100,Q,2012,2
741373634,,316,80403,100,Q,2012,3
741373635,,316,80403,100,Q,2012,4
741373639,287,316,80403,100,Q,2013,1
741373640,,316,80403,100,Q,2013,2
741373641,289,316,80403,100,Q,2013,3
741373642,,316,80403,100,Q,2013,4
741373658,,316,80403,100,R,2000,1
741373659,52,316,80403,100,R,2000,2
741373660,,316,80403,100,R,2000,3
741373661,,316,80403,100,R,2000,4
741373665,52,316,80403,100,R,2001,1
741373666,,316,80403,100,R,2001,2
741373667,,316,80403,100,R,2001,3
741373668,,316,80403,100,R,2001,4
741373672,,316,80403,100,R,2002,1
741373673,,316,80403,100,R,2002,2
741373674,,316,80403,100,R,2002,3
741373675,,316,80403,100,R,2002,4
741373679,,316,80403,100,R,2003,1
741373680,,316,80403,100,R,2003,2
741373681,,316,80403,100,R,2003,3
741373682,,316,80403,100,R,2003,4
741373686,,316,80403,100,R,2004,1
741373687,,316,80403,100,R,2004,2
741373688,55,316,80403,100,R,2004,3
741373689,,316,80403,100,R,2004,4
741373693,,316,80403,100,R,2005,1
741373694,,316,80403,100,R,2005,2
741373695,,316,80403,100,R,2005,3
741373696,,316,80403,100,R,2005,4
741373700,,316,80403,100,R,2006,1
741373701,,316,80403,100,R,2006,2
741373702,,316,80403,100,R,2006,3
741373703,,316,80403,100,R,2006,4
741373707,,316,80403,100,R,2007,1
741373708,,316,80403,100,R,2007,2
741373709,,316,80403,100,R,2007,3
741373710,,316,80403,100,R,2007,4
741373714,54,316,80403,100,R,2008,1
741373715,,316,80403,100,R,2008,2
741373716,,316,80403,100,R,2008,3
741373717,,316,80403,100,R,2008,4
741373721,,316,80403,100,R,2009,1
741373722,,316,80403,100,R,2009,2
741373723,,316,80403,100,R,2009,3
741373724,,316,80403,100,R,2009,4
741373728,,316,80403,100,R,2010,1
741373729,,316,80403,100,R,2010,2
741373730,,316,80403,100,R,2010,3
741373731,,316,80403,100,R,2010,4
741373735,,316,80403,100,R,2011,1
741373736,,316,80403,100,R,2011,2
741373737,,316,80403,100,R,2011,3
741373738,52,316,80403,100,R,2011,4
741373742,,316,80403,100,R,2012,1
741373743,,316,80403,100,R,2012,2
741373744,,316,80403,100,R,2012,3
741373745,,316,80403,100,R,2012,4
741373749,,316,80403,100,R,2013,1
741373750,,316,80403,100,R,2013,2
741373751,,316,80403,100,R,2013,3
741373752,,316,80403,100,R,2013,4
741373768,,316,80403,100,S,2000,1
741373769,,316,80403,100,S,2000,2
741373770,,316,80403,100,S,2000,3
741373771,,316,80403,100,S,2000,4
741373775,,316,80403,100,S,2001,1
741373776,,316,80403,100,S,2001,2
741373777,,316,80403,100,S,2001,3
741373778,35,316,80403,100,S,2001,4
741373782,,316,80403,100,S,2002,1
741373783,,316,80403,100,S,2002,2
741373784,,316,80403,100,S,2002,3
741373785,,316,80403,100,S,2002,4
741373789,,316,80403,100,S,2003,1
741373790,,316,80403,100,S,2003,2
741373791,,316,80403,100,S,2003,3
741373792,,316,80403,100,S,2003,4
741373796,,316,80403,100,S,2004,1
741373797,,316,80403,100,S,2004,2
741373798,,316,80403,100,S,2004,3
741373799,39,316,80403,100,S,2004,4
741373803,,316,80403,100,S,2005,1
741373804,,316,80403,100,S,2005,2
741373805,,316,80403,100,S,2005,3
741373806,,316,80403,100,S,2005,4
741373810,40,316,80403,100,S,2006,1
741373811,41,316,80403,100,S,2006,2
741373812,,316,80403,100,S,2006,3
741373813,,316,80403,100,S,2006,4
741373817,,316,80403,100,S,2007,1
741373818,,316,80403,100,S,2007,2
741373819,,316,80403,100,S,2007,3
741373820,,316,80403,100,S,2007,4
741373824,,316,80403,100,S,2008,1
741373825,,316,80403,100,S,2008,2
741373826,,316,80403,100,S,2008,3
741373827,,316,80403,100,S,2008,4
741373831,,316,80403,100,S,2009,1
741373832,,316,80403,100,S,2009,2
741373833,,316,80403,100,S,2009,3
741373834,,316,80403,100,S,2009,4
741373838,,316,80403,100,S,2010,1
741373839,,316,80403,100,S,2010,2
741373840,,316,80403,100,S,2010,3
741373841,,316,80403,100,S,2010,4
741373845,,316,80403,100,S,2011,1
741373846,,316,80403,100,S,2011,2
741373847,,316,80403,100,S,2011,3
741373848,,316,80403,100,S,2011,4
741373852,,316,80403,100,S,2012,1
741373853,,316,80403,100,S,2012,2
741373854,,316,80403,100,S,2012,3
741373855,,316,80403,100,S,2012,4
741373859,,316,80403,100,S,2013,1
741373860,47,316,80403,100,S,2013,2
741373861,,316,80403,100,S,2013,3
741373862,48,316,80403,100,S,2013,4
741373878,8793,5958,200,100,A,2000,1
741373879,9942,5958,200,100,A,2000,2
741373880,10601,5958,200,100,A,2000,3
741373881,11332,5958,200,100,A,2000,4
741373885,9639,5958,200,100,A,2001,1
741373886,10813,5958,200,100,A,2001,2
741373887,11521,5958,200,100,A,2001,3
741373888,12509,5958,200,100,A,2001,4
741373892,10298,5958,200,100,A,2002,1
741373893,11183,5958,200,100,A,2002,2
741373894,11933,5958,200,100,A,2002,3
741373895,12295,5958,200,100,A,2002,4
741373899,10463,5958,200,100,A,2003,1
741373900,11623,5958,200,100,A,2003,2
741373901,12248,5958,200,100,A,2003,3
741373902,12785,5958,200,100,A,2003,4
741373906,11237,5958,200,100,A,2004,1
741373907,12327,5958,200,100,A,2004,2
741373908,13430,5958,200,100,A,2004,3
741373909,14390,5958,200,100,A,2004,4
741373913,11809,5958,200,100,A,2005,1
741373914,13154,5958,200,100,A,2005,2
741373915,14088,5958,200,100,A,2005,3
741373916,15113,5958,200,100,A,2005,4
741373920,12543,5958,200,100,A,2006,1
741373921,14045,5958,200,100,A,2006,2
741373922,14921,5958,200,100,A,2006,3
741373923,16175,5958,200,100,A,2006,4
741373927,13816,5958,200,100,A,2007,1
741373928,15107,5958,200,100,A,2007,2
741373929,16090,5958,200,100,A,2007,3
741373930,18032,5958,200,100,A,2007,4
741373934,15659,5958,200,100,A,2008,1
741373935,16575,5958,200,100,A,2008,2
741373936,17782,5958,200,100,A,2008,3
741373937,19154,5958,200,100,A,2008,4
741373941,15392,5958,200,100,A,2009,1
741373942,16705,5958,200,100,A,2009,2
741373943,17954,5958,200,100,A,2009,3
741373944,18721,5958,200,100,A,2009,4
741373948,15926,5958,200,100,A,2010,1
741373949,17374,5958,200,100,A,2010,2
741373950,18638,5958,200,100,A,2010,3
741373951,20140,5958,200,100,A,2010,4
741373955,16542,5958,200,100,A,2011,1
741373956,17769,5958,200,100,A,2011,2
741373957,19279,5958,200,100,A,2011,3
741373958,21106,5958,200,100,A,2011,4
741373962,17609,5958,200,100,A,2012,1
741373963,18720,5958,200,100,A,2012,2
741373964,19791,5958,200,100,A,2012,3
741373965,22028,5958,200,100,A,2012,4
741373969,17762,5958,200,100,A,2013,1
741373970,19452,5958,200,100,A,2013,2
741373971,20697,5958,200,100,A,2013,3
741373972,22917,5958,200,100,A,2013,4
741374318,11467,5958,200,100,E,2000,1
741374319,13017,5958,200,100,E,2000,2
741374320,12254,5958,200,100,E,2000,3
741374321,14661,5958,200,100,E,2000,4
741374325,12237,5958,200,100,E,2001,1
741374326,13881,5958,200,100,E,2001,2
741374327,12924,5958,200,100,E,2001,3
741374328,15655,5958,200,100,E,2001,4
741374332,13164,5958,200,100,E,2002,1
741374333,14837,5958,200,100,E,2002,2
741374334,14137,5958,200,100,E,2002,3
741374335,16663,5958,200,100,E,2002,4
741374339,13825,5958,200,100,E,2003,1
741374340,15485,5958,200,100,E,2003,2
741374341,14717,5958,200,100,E,2003,3
741374342,17453,5958,200,100,E,2003,4
741374346,15075,5958,200,100,E,2004,1
741374347,16343,5958,200,100,E,2004,2
741374348,15524,5958,200,100,E,2004,3
741374349,18380,5958,200,100,E,2004,4
741374353,15793,5958,200,100,E,2005,1
741374354,17155,5958,200,100,E,2005,2
741374355,16630,5958,200,100,E,2005,3
741374356,19344,5958,200,100,E,2005,4
741374360,16742,5958,200,100,E,2006,1
741374361,18328,5958,200,100,E,2006,2
741374362,17574,5958,200,100,E,2006,3
741374363,20319,5958,200,100,E,2006,4
741374367,17748,5958,200,100,E,2007,1
741374368,19187,5958,200,100,E,2007,2
741374369,18651,5958,200,100,E,2007,3
741374370,21582,5958,200,100,E,2007,4
741374374,19786,5958,200,100,E,2008,1
741374375,20841,5958,200,100,E,2008,2
741374376,20187,5958,200,100,E,2008,3
741374377,23127,5958,200,100,E,2008,4
741374381,19912,5958,200,100,E,2009,1
741374382,21426,5958,200,100,E,2009,2
741374383,20937,5958,200,100,E,2009,3
741374384,24275,5958,200,100,E,2009,4
741374388,21117,5958,200,100,E,2010,1
741374389,22107,5958,200,100,E,2010,2
741374390,21557,5958,200,100,E,2010,3
741374391,25595,5958,200,100,E,2010,4
741374395,21405,5958,200,100,E,2011,1
741374396,22456,5958,200,100,E,2011,2
741374397,22099,5958,200,100,E,2011,3
741374398,25050,5958,200,100,E,2011,4
741374402,22092,5958,200,100,E,2012,1
741374403,22968,5958,200,100,E,2012,2
741374404,22279,5958,200,100,E,2012,3
741374405,25708,5958,200,100,E,2012,4
741374409,21646,5958,200,100,E,2013,1
741374410,23213,5958,200,100,E,2013,2
741374411,22339,5958,200,100,E,2013,3
741374412,25539,5958,200,100,E,2013,4
741374428,10972,5958,200,100,F,2000,1
741374429,12312,5958,200,100,F,2000,2
741374430,12728,5958,200,100,F,2000,3
741374431,13926,5958,200,100,F,2000,4
741374435,11723,5958,200,100,F,2001,1
741374436,13121,5958,200,100,F,2001,2
741374437,13692,5958,200,100,F,2001,3
741374438,14898,5958,200,100,F,2001,4
741374442,12245,5958,200,100,F,2002,1
741374443,13756,5958,200,100,F,2002,2
741374444,14343,5958,200,100,F,2002,3
741374445,15787,5958,200,100,F,2002,4
741374449,12944,5958,200,100,F,2003,1
741374450,14868,5958,200,100,F,2003,2
741374451,15296,5958,200,100,F,2003,3
741374452,16985,5958,200,100,F,2003,4
741374456,14375,5958,200,100,F,2004,1
741374457,15813,5958,200,100,F,2004,2
741374458,16343,5958,200,100,F,2004,3
741374459,17759,5958,200,100,F,2004,4
741374463,14643,5958,200,100,F,2005,1
741374464,16458,5958,200,100,F,2005,2
741374465,16993,5958,200,100,F,2005,3
741374466,18312,5958,200,100,F,2005,4
741374470,15462,5958,200,100,F,2006,1
741374471,17392,5958,200,100,F,2006,2
741374472,18043,5958,200,100,F,2006,3
741374473,19678,5958,200,100,F,2006,4
741374477,17277,5958,200,100,F,2007,1
741374478,18524,5958,200,100,F,2007,2
741374479,18933,5958,200,100,F,2007,3
741374480,20591,5958,200,100,F,2007,4
741374484,19297,5958,200,100,F,2008,1
741374485,20115,5958,200,100,F,2008,2
741374486,20724,5958,200,100,F,2008,3
741374487,22634,5958,200,100,F,2008,4
741374491,19740,5958,200,100,F,2009,1
741374492,21515,5958,200,100,F,2009,2
741374493,21645,5958,200,100,F,2009,3
741374494,24352,5958,200,100,F,2009,4
741374498,19648,5958,200,100,F,2010,1
741374499,21893,5958,200,100,F,2010,2
741374500,22089,5958,200,100,F,2010,3
741374501,24217,5958,200,100,F,2010,4
741374505,20439,5958,200,100,F,2011,1
741374506,22284,5958,200,100,F,2011,2
741374507,22578,5958,200,100,F,2011,3
741374508,24676,5958,200,100,F,2011,4
741374512,20845,5958,200,100,F,2012,1
741374513,21878,5958,200,100,F,2012,2
741374514,22621,5958,200,100,F,2012,3
741374515,24943,5958,200,100,F,2012,4
741374519,20498,5958,200,100,F,2013,1
741374520,22023,5958,200,100,F,2013,2
741374521,22250,5958,200,100,F,2013,3
741374522,23524,5958,200,100,F,2013,4
741374538,11115,5958,200,100,G,2000,1
741374539,11908,5958,200,100,G,2000,2
741374540,12165,5958,200,100,G,2000,3
741374541,13278,5958,200,100,G,2000,4
741374545,12096,5958,200,100,G,2001,1
741374546,12755,5958,200,100,G,2001,2
741374547,13042,5958,200,100,G,2001,3
741374548,14488,5958,200,100,G,2001,4
741374552,13085,5958,200,100,G,2002,1
741374553,13821,5958,200,100,G,2002,2
741374554,13977,5958,200,100,G,2002,3
741374555,15509,5958,200,100,G,2002,4
741374559,13902,5958,200,100,G,2003,1
741374560,14552,5958,200,100,G,2003,2
741374561,14661,5958,200,100,G,2003,3
741374562,16034,5958,200,100,G,2003,4
741374566,14750,5958,200,100,G,2004,1
741374567,15317,5958,200,100,G,2004,2
741374568,15664,5958,200,100,G,2004,3
741374569,17118,5958,200,100,G,2004,4
741374573,15438,5958,200,100,G,2005,1
741374574,16143,5958,200,100,G,2005,2
741374575,16310,5958,200,100,G,2005,3
741374576,17794,5958,200,100,G,2005,4
741374580,16337,5958,200,100,G,2006,1
741374581,17007,5958,200,100,G,2006,2
741374582,17445,5958,200,100,G,2006,3
741374583,19240,5958,200,100,G,2006,4
741374587,17756,5958,200,100,G,2007,1
741374588,18764,5958,200,100,G,2007,2
741374589,18915,5958,200,100,G,2007,3
741374590,20715,5958,200,100,G,2007,4
741374594,19751,5958,200,100,G,2008,1
741374595,20404,5958,200,100,G,2008,2
741374596,20359,5958,200,100,G,2008,3
741374597,21875,5958,200,100,G,2008,4
741374601,19743,5958,200,100,G,2009,1
741374602,20155,5958,200,100,G,2009,2
741374603,20535,5958,200,100,G,2009,3
741374604,21875,5958,200,100,G,2009,4
741374608,20294,5958,200,100,G,2010,1
741374609,20890,5958,200,100,G,2010,2
741374610,21095,5958,200,100,G,2010,3
741374611,22563,5958,200,100,G,2010,4
741374615,20811,5958,200,100,G,2011,1
741374616,21562,5958,200,100,G,2011,2
741374617,21581,5958,200,100,G,2011,3
741374618,23500,5958,200,100,G,2011,4
741374622,21637,5958,200,100,G,2012,1
741374623,21791,5958,200,100,G,2012,2
741374624,21873,5958,200,100,G,2012,3
741374625,24463,5958,200,100,G,2012,4
741374629,21562,5958,200,100,G,2013,1
741374630,21924,5958,200,100,G,2013,2
741374631,22060,5958,200,100,G,2013,3
